,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
4266,2000-07-20,1312,"Nassau, Bahamas",Allied Air Freight,Douglas C-47A-10-DK,2,0,2,2,0,2,0
4267,2000-07-21,1020,"Maui, Hawaii",Blue Hawaiian Helicopters,Aerospatiale AS355-F1,7,6,1,7,6,1,0
4268,2000-07-25,1644,"Gonesse, France",Air France,Aerospatiale BAe Concorde 101,109,100,9,109,100,9,4
4269,2000-07-26,600,"Mafraq, Jordan",Military - Royal Jordanian Air Force,Lockheed C-130H Hercules,13,,,13,,,0
4270,2000-07-27,1031,"Jodhura, Nepal",Royal Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,25,22,3,25,22,3,0
4271,2000-08-02,845,"Cubatao, Brazil",Air taxi - Lider Air Taxi,Sikorsky S-76,6,5,1,6,5,1,0
4272,2000-08-06,1555,"Puerto Montt, Chile",Military - Fuerza Aérea de Chile,Casa 212-AB10 Aviocar,14,10,4,14,10,4,0
4273,2000-08-09,800,"Burlington Township, New Jersey",Patuxent Airways / Private,Piper Navajo PA-31/ Piper Seminole PA-44,11,8,3,11,8,3,0
4274,2000-08-12,,"Near Tshikapa, Congo",Staer Air,Antonov AN-26B,27,21,6,27,21,6,0
4275,2000-08-23,1930,"Off Manama, Bahrain",Gulf Air,Airbus A320-212,143,135,8,143,135,8,0
4276,2000-09-02,,"Mount Montezuma, Colombia",Military - Fuerza Aérea Colombiana,Douglas C-47,7,0,7,7,0,7,0
4277,2000-09-04,1510,"Near Burketown, Australia",Charter - Central Air,Beechcraft SKA 200,8,7,1,8,7,1,0
4278,2000-09-16,925,"Kumarapura, Sri Lanka",Military - Sri Lanka Air Force,Mil Mi-17,14,12,2,14,12,2,0
4279,2000-10-06,1655,"Reynosa, Mexico",Aeromexico,McDonnell Douglas DC-9-31,88,83,5,0,0,0,4
4280,2000-10-08,1520,"Port Radium, Northwest Territories, Canada",Summit Air Charters,Shorts SC.7 Skyvan 3-100,3,1,2,3,1,2,0
4281,2000-10-10,1452,"Wichita, Kansas",Bombardier Aerospace,Canadair CL-600-2B16 Challenger 604,3,0,3,2,0,2,0
4282,2000-10-16,1733,"Hillsboro, Missouri",Private,Cessna 335,3,2,1,3,2,1,0
4283,2000-10-19,1212,"Near Sam Neua, Laos",Lao Aviation,Harbin Yunshuji Y-12-II,17,15,2,8,8,0,0
4284,2000-10-25,1815,"Near Batumi, Republic of Georgia",Military - Russian Air Force,Ilyushin IL-18D,86,75,11,86,75,11,0
4285,2000-10-31,2317,"Taipei, Taiwan",Singapore Airlines,Boeing B-747-412,179,159,20,83,79,4,0
4286,2000-10-31,1127,"Near Monaquimbundo, Angola",Aca-Ancargo,Antonov AN-26,44,39,5,44,39,5,0
4287,2000-11-07,,"Luabo, Democratic Republic Congo",Malu Aviation,Antonov 32B,11,5,6,2,1,1,0
4288,2000-11-09,123,"Fort Wayne, Indiana",Superior Aviation,Swearingen SA.226TC Metro II,1,0,1,1,0,1,0
4289,2000-11-15,1305,"Near Luanda, Angola",Asa Pesada,Antonov AN-26,57,52,5,57,52,5,0
4290,2000-11-20,1222,"Miami, Florida",American Airlines,Airbus A300-600R,114,105,9,1,0,1,0
4291,2000-12-11,1445,"Near Sumacal, Beni, BO",Servicio Aereo Manchupo,Cessna 206,6,5,1,6,5,1,0
4292,2001-01-04,,"Zheng Zou AB, China",Military - People's Liberation Army,Shaanxi Yunshuji Y-8/Yunshuji Y-8,16,0,16,16,0,16,6
4293,2001-01-08,,"Near Silimo, Indonesia",Military - Tentara Nasional Indonesia Navy,CASA 212-MP Aviocar 200,9,0,9,9,0,9,0
4294,2001-01-23,2135,"Eider Point, Alaska",Majestic Air Cargo,Douglas C-47A-30-DK (DC-3C),2,0,2,2,0,2,0
4295,2001-01-25,1815,"Ciudad Bolivar, Venezuela",Rutaca Airlines,Douglas DC-3C (C47A-DL),24,20,4,24,20,4,0
4296,2001-01-27,1737,"Byers, Colorado",North Bay Charter,Beech King Air 200 Catpass,10,8,2,10,8,2,0
4297,2001-01-31,1650,"El Yopal, Colombia",Lineas Aereas Suramericanas,Sud Aviation SE-210 Caravelle 10R,6,3,3,3,2,1,0
4298,2001-02-08,1540,"Nurnberg, Germany",E.A.S. Aeroservizi,Learjet 35A,3,1,2,3,1,2,0
4299,2001-02-08,1920,"Beaver Island, Minnesota",Northern Illinois Flight Center,Swearingen SA.227AT Merlin IVC,6,4,2,2,0,2,0
4300,2001-02-10,,"Jakobkondre, Suriname",Gum Air Charter,GAF Nomad N24A,10,9,1,10,9,1,0
4301,2001-02-27,1730,"Near Granton Harbour, Scotland",Loganair,Shorts 360-100,2,0,2,2,0,2,0
4302,2001-03-03,955,"Unadilla, Georgia",Military - Florida Army National Guard,Short 360,21,18,3,21,18,3,0
4303,2001-03-03,1448,"Bangkok, Thailand",Thai Airways,Boeing B-737-4D7,5,0,5,1,0,1,0
4304,2001-03-15,,"Medina, Saudi Arabia",Vnukovo Airlines,Tupolev 154M,174,162,12,3,2,1,0
4305,2001-03-24,1630,"Gustavia, St. Barthélémy, French West Indies",Air Caraibes,de Havilland Canada DHC-6 Twin Otter,19,17,2,19,17,2,1
4306,2001-03-26,1825,"Jadura, Indonesia",Merpati Nusantara Airlines,Fokker F-27 Friendship 500F,3,0,3,3,0,3,0
4307,2001-03-29,1901,"Near Aspen, Colorado",Jetwingsco Inc. - Private Charter,Grummand Gulfstream III,18,15,3,18,15,3,0
4308,2001-04-04,,"Adar Yeil, Sudan",Military - Sudan Air Force,Antonov AN-24,30,,,14,,,0
4309,2001-04-07,1530,"Thanh Tranh Village, Vietnam",SFC Vietnam - Charter - Full Account,Mil Mi-18 Helicopter,16,13,3,16,13,3,0
4310,2001-04-28,515,"Near Roque Perez, Argentina",Private - Techint  group,Cessna  208B Grand Caravan,10,8,2,10,8,2,0
4311,2001-05-16,1315,"Malatya, Turkey",Military - Turkish Air Force,CASA CN-235M-10,34,28,6,34,28,6,0
4312,2001-05-17,745,"Near Sari, Iran",Faraz Qeshm Airlines,Yakovlev YAK-40,30,25,5,30,25,5,0
4313,2001-05-17,1221,"Mendoza, Argentina",Fuerza Aérea Argentina,Fokker F-27 Friendship 400M,5,0,5,5,0,5,0
4314,2001-05-22,1635,"Near Myakotino, Russia",Military - Russian Air Force,Antonov 12MGA,7,0,7,7,0,7,0
4315,2001-06-15,1430,"Jayapura, Indonesia",Manunggal Air,Transall C-160NG,19,16,3,1,1,0,0
4316,2001-07-04,208,"Near Irkutsk, Russia",Vladivostokavia,Tupolev TU-154M,145,136,9,145,136,9,0
4317,2001-07-05,1140,"Off Chinhae, South Korea",Private  - Daewoo Shipbuilding,Sikorsky S-76B helicopter,12,9,3,8,7,1,0
4318,2001-07-12,1205,"Near Puerto Cabello, Venezuela",Private - Overtec Company,Antonov AN-28 PZL-Mielec M-28 Sky Truck,13,10,3,13,10,3,0
4319,2001-07-14,853,"Near Moscow, Russia",Russ Air Transport Company,Ilyushin IL-76,10,0,10,10,0,10,0
4320,2001-08-05,443,"Reykjavík, Iceland",Naske Air,Dassault Falcon 20C,3,1,2,3,1,2,0
4321,2001-08-10,1435,"Near Meadview, Arizona",Papillon Grand Canyon Helicopters of Las Vegas,Aerospatiale AS350 Eurocopter  helicoper,7,6,1,6,5,1,0
4322,2001-08-23,,"Mugogo, Democratic Republic Congo",Victoria Airlines,Antonov 28,11,9,2,4,2,2,0
4323,2001-08-24,542,"Ithaca, New York",Ameristar Jet Charter,Learjet 25,2,0,2,2,0,2,0
4324,2001-08-24,1846,"Lajes, Terceira, Azores",Air Transat,Airbus A-330-243,304,291,13,0,0,0,0
4325,2001-08-29,1015,"Near Malaga, Spain",Binter Mediterráneo,CASA  CN-235-200,47,44,3,4,3,1,0
4326,2001-09-11,945,"Arlington, Virginia.",American Airlines,Boeing B-757-223,64,58,6,64,58,6,125
4327,2001-09-11,847,"New York City, New York",American Airlines,Boeing 767-223ER,92,81,11,92,81,11,2750
4328,2001-09-11,903,"New York City, New York",United Air Lines,Boeing B-767-222,65,56,9,65,56,9,2750
4329,2001-09-11,1003,"Shanksville, Pennsylvania",United Air Lines,Boeing B-757-222,44,37,7,44,37,7,0
4330,2001-09-12,1625,"Near Chichen Itza, Mexico",Aero Ferinco Charter,LET 410UVP,19,17,2,19,17,2,0
4331,2001-09-15,,"Belo Horizonte, Brazil",TAM (Brazil),Fokker 100,82,77,5,1,1,0,0
4332,2001-09-18,730,"Guatemala City, Guatemala",Atlantic Airlines,LET 410UVP-E,13,11,2,9,8,1,0
4333,2001-10-04,1344,"110 miles SW of Sochi, Russia",Sibir Airlines,Tupolev Tu-154M,78,66,12,78,66,12,0
4334,2001-10-08,1750,"Mollet Lake, Quebec, Canada",Air Saint Maurice Inc.,de Havilland DHC-2 Mk 1 Beaver,7,6,1,3,2,1,0
4335,2001-10-08,810,"Milan, Italy",Scandinavian Airlines (SAS) / Private,MD-87 / Cessna 525A Citation II,114,106,8,114,106,8,4
4336,2001-10-10,1042,"Off Valencia, Spain",Flightline,Swearingen SA-226AT Merlin IV,10,8,2,10,8,2,0
4337,2001-10-10,926,"Dillingham, Alaska",PenAir,Cessna 208 Caravan,10,9,1,10,9,1,0
4338,2001-10-11,2335,"Shamattawa, Canada",Perimeter Airlines,Swearingen SA.226TC Metro I,3,1,2,2,0,2,0
4339,2001-10-18,1543,"Anchorage, Alaska",ERA Aviation - Air Taxi,Bell 206L,5,4,1,3,2,1,0
4340,2001-11-12,916,"Belle Harbor, Queens, New York",American Airlines,Airbus A-300-605R,260,251,9,260,251,9,5
4341,2001-11-19,1819,"Kalyazin, Russia",Charter - IRS Aero,Ilyushin 18V,27,18,9,27,18,9,0
4342,2001-11-22,1305,"Pittsburgh, Pennsylvania",Universal Jet Aviation,Learjet 25B,2,0,2,2,0,2,0
4343,2001-11-23,1835,"Palade, Estonia",ELK Aviation Co. (leased from Eminex),Antonov AN-28,17,14,3,2,2,0,0
4344,2001-11-24,2207,"Birchwil, Switzerland",Crossair,BAE Avro RJ100,33,28,5,24,21,3,0
4345,2001-11-27,156,"Port Harcourt, Nigeria",MK Airlines,Boeing 747-246F,13,0,13,1,0,1,0
4346,2001-12-01,143,"Near Novaya Inya , Russia","Military - Russian, cargo",Ilyushin IL- 76TD,18,9,9,18,9,9,0
4347,2001-12-14,,"Geti, Democratic Republic Congo",Eagle Air,Let 410A,6,4,2,6,4,2,0
4348,2001-12-16,1021,"Near Medellin, Colombia",Heliandes,Let 410UVP-E,16,14,2,16,14,2,0
4349,2001-12-26,1020,"Bremerhaven, Germany",BAL Bremerhaven Airline,Britten Norman BN-2B Trislander,9,8,1,8,7,1,0
4350,2002-01-04,1207,"Birmingham, England",Agco Corp,Canadair CL-604,5,3,2,5,3,2,0
4351,2002-01-09,,"Shamsi AFB, Pakistan",Military - U.S. Air Force,Lockheed Hercules KC-130R,7,0,7,7,0,7,0
4352,2002-01-14,728,"Bilbao, Spain",Ibertrans Aérea,Embraer EMB-120 Brasilia,3,0,3,3,0,3,0
4353,2002-01-15,845,"Chilpancingo, Mexico",Procuraduría General de la República,de Havilland DHC-6 Twin Otter 300,17,15,2,5,5,0,0
4354,2002-01-16,1629,"Near Solo, Indonesia",Garuda Indonesia Airlines,Boeing B-737-3Q8,62,54,8,1,0,1,0
4355,2002-01-17,1100,"Near La Bonita, Ecuador",Petroproducción,Fairchild FH-227E,26,21,5,26,21,5,0
4356,2002-01-27,,"Near Luena, Angola",Military - Angolan  Air Force,Antonov AN-12,40,34,6,5,3,2,0
4357,2002-01-28,1100,"Near Ipiales, Colombia",TAME,Boeing B-727-134,92,83,9,92,83,9,0
4358,2002-02-12,750,"Near Khorramabed, Iran",Iran Air Tours,Tupolev TU-154,117,108,9,117,108,9,0
4359,2002-02-15,608,"Monrovia, Liberia",Tiramavia,Antonov 12BP,10,3,7,1,0,1,0
4360,2002-02-21,2044,"Lakhta, Russia",Military - Russian Navy,Antonov AN-26,20,12,8,17,12,5,0
4361,2002-02-22,0230,"Off Dumaguete, Philippines",Military - U.S. Army,MH-47 Chinook helicopter,10,4,6,10,4,6,0
4362,2002-03-09,1340,"Monte Rotondo, Italy",Svedijos Prekés,Antonov 2TP,3,1,2,3,1,2,0
4363,2002-03-14,1630,"Near Placetas, Cuba",Charter - Aerotaxi,Antonov AN-2,17,15,2,17,15,2,0
4364,2002-03-17,802,"Off Djibouti, Republic of Djibouti",Djibouti Airlines,Let 410UVP-E,4,0,4,4,0,4,0
4365,2002-04-12,407,"Palma de Mallorca, Spain",Tadair,Swearingen SA.227AC Metro III,2,0,2,2,0,2,0
4366,2002-04-15,1123,"Busan, South Korea",Air China,Boeing B-767-200ER,166,155,11,128,120,8,0
4367,2002-04-19,915,"Popayán, Colombia",SELVA Colombia,Antonov AN-32A,8,5,3,3,3,0,0
4368,2002-04-28,615,"Near Abakan, Russia",Private,Mi-8 helicopter,20,17,3,8,6,2,0
4369,2002-05-04,1330,"Kano, Nigeria",EAS Airlines (Executive Airline Services),BAC One-Eleven 525FT,77,69,8,74,67,7,78
4370,2002-05-07,1517,"Near Tunis, Tunisia",EgyptAir,Boeing B-737-566,62,56,6,14,11,3,0
4371,2002-05-07,2132,"Off Dalian, China",China Northern Airlines,McDonnell Douglas MD-82,112,103,9,112,103,9,0
4372,2002-05-21,1930,"Near Calabar, Nigeria",Sky Executive Air Services,LET 410UVP,5,0,5,5,0,5,0
4373,2002-05-25,1529,"Off Penghu Island, Taiwan",China Airlines (Taiwan),Boeing B-747-209B,225,206,19,225,206,19,0
4374,2002-05-25,700,"Near Nabire, Indonesia",Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 300,6,2,4,6,2,4,0
4375,2002-06-01,645,"George, South Africa",Airquarius Aviation - Charter,Hawker Siddeley HS-748-372,3,1,2,3,1,2,0
4376,2002-06-02,,"Near Ndalatando, Angola",Military - Angolan Armed Forces,Mi-17,25,23,2,20,18,2,0
4377,2002-06-12,2124,"Near Gardez, Afghanistan",Military - U.S. Air Force,Lockheed MC-130H Hercules,10,2,8,3,0,3,0
4378,2002-07-01,2336,"Uberlingen, Germany",Bashkirian Airlines / DHL Worldwide Express,Tupolev TU-154M / Boeing B-757-23APF,71,57,14,71,57,14,0
4379,2002-07-04,1115,"Bangui, Central African Republic",Prestige Airlines (Cargo) Charter,Boeing B-707-123B,27,19,8,27,19,8,0
4380,2002-07-16,,"Near Long Barai, Indonesia",Sabang Merauke Raya Air Charter,Britten-Norman BN-2A Islander,10,8,2,10,8,2,0
4381,2002-07-16,1945,"Off Cromer, Norfork, England",Bristow Helicopters,Sikorsky S-76A,11,9,2,11,9,2,0
4382,2002-07-17,1422,"Surkhet, Nepal",Skyline Airways,de Havilland Canada DHC-6 Twin Otter 300,4,2,2,4,2,2,0
4383,2002-07-27,1245,"Lviv, Ukraine",Military - Ukraine Air Force,Sukhoi Su-27,2,0,2,0,0,0,85
4384,2002-07-28,1525,"Moscow, Russia",Pulkovo Aviation Enterprise,Iluyshin Il-86,16,0,16,14,0,14,0
4385,2002-08-07,2200,"Caguas, Puerto Rico",Military - U.S. Air Force,Lockheed MC-130H Hercules,10,3,7,10,3,7,0
4386,2002-08-15,1235,"Kadjuduwa Watta, Sri Lanka",Military - Sri Lanka Air Force,Yunshuji Y-8D,5,0,5,5,0,5,0
4387,2002-08-19,,"Khankala, Chechnya",Military - Russian Air Force,Mil Mi-26,147,142,5,121,121,0,0
4388,2002-08-22,941,"Pokhara, Nepal",Shangri La Air,de Havilland Canada DHC-6-300 Twin Otter,18,15,3,18,15,3,0
4389,2002-08-29,1158,"Near Ayan, Russia",Vostok Aviakompania,Antonov AN-28,16,14,2,16,14,2,0
4390,2002-08-30,1830,"Rio Branco, Brazil",Rico Taxi Aéreo,Embraer 120ER Brasilia,31,28,3,23,20,3,0
4391,2002-09-14,,"Paranapanema, Sao Paulo, Brazil",Total  Air Lines,ATR 42-300,2,0,2,2,0,2,0
4392,2002-09-28,1135,"Near Natashquan, Quebec, Canada",Deraps Aviation,de Havilland Canada DHC-3 Otter,4,3,1,3,3,0,0
4393,2002-10-01,,"Vasco, India",Military - Indian Navy,Ilyushin IL-38 / Ilyushin IL-38,12,0,12,12,0,12,5
4394,2002-11-06,1010,"Near Niederanven, Luxembourg",Luxair,Fokker 50,22,19,3,20,18,2,0
4395,2002-11-07,1027,"Tarakan, Indonesia",Dirgantara Air Services,Britten-Norman BN-2A-21,10,9,1,7,6,1,0
4396,2002-11-08,1458,"Taos, New Mexico",Richmor Aviation,IAI 1124A Westwind,2,0,2,2,0,2,0
4397,2002-11-11,609,"Manila, Philippines",Laoag International Airlines,Fokker F27 Friendship 100,34,29,5,19,18,1,0
4398,2002-11-28,1415,"Masai Mara Game Reserve, Kenya",Eagle Aviation,Let 410UVP-E20,20,18,2,1,0,1,0
4399,2002-12-13,,"Gohu Airstrip, Papua New Guinea",Island Airways Ltd.,Britten-Norman BN-2A-26 Islander,8,7,1,8,7,1,0
4400,2002-12-17,2251,"Rockford, Illinois",Planemasters,Cessna 208B Caravan I Super Cargomaster,1,0,1,1,0,1,0
4401,2002-12-21,152,"Off Pachao Tao, Taiwan",Transasia Airways,Aérospatiale/Aeritalia ATR-72-202,2,0,2,2,0,2,0
4402,2002-12-23,1930,"Near Isfanan, Iran",Aeromist-Kharkiv,Antonov AN-140,44,38,6,44,38,6,0
4403,2002-12-26,1120,"Curitiba, Brazil",Military - Brazilian Air Force,Embraer-110 C-95B Bandeirante,16,13,3,3,2,1,0
4404,2002-12-27,1500,"Anjouan, Comoros Islands",Ocean Airlines,Let 410UVP,16,14,2,1,1,0,0
4405,2003-01-08,853,"Charlotte, North Carolina",US Air Express/Air Midwest,Beech BE-1900D,21,19,2,21,19,2,0
4406,2003-01-08,2028,"Diyarbakir, Turkey",Turkish Airlines (THY),BAe Avro RJ-100,80,75,5,75,71,4,0
4407,2003-01-09,843,"Near Chachapoyas, Peru",TANS Airlines,Fokker 28 Fellowship 1000,46,42,4,46,42,4,0
4408,2003-01-17,,"Near Ndjolé, Gabon",Aerocom,Antonov 24B,7,5,2,7,5,2,0
4409,2003-01-24,1645,"Busia, Kenya",African Commuter Services,Grumman G-159 Gulfstream I,13,11,2,3,1,2,0
4410,2003-01-31,1521,"Baucau, East Timor",Euro Asia Aviation,Ilyushin II-76TD,6,2,4,6,2,4,0
4411,2003-02-07,,"Near Agadir, Morocco",Volare Aviation Enterprise,Antonov 12BP,8,0,8,8,0,8,0
4412,2003-02-10,1942,"Tallinn, Estonia",Enimex,Antonov AN-28,3,0,3,2,0,2,0
4413,2003-02-16,2002,"Ferguson, Kentucky",Air Taxi - Great Northern Aircraft Co.,Cessna 421,7,6,1,3,2,1,0
4414,2003-02-19,1730,"Near Shahdad, Iran",Military - Islamic Revolution's Guards Corps,Ilyushin Il-76MD,275,257,18,275,257,18,0
4415,2003-02-20,852,"Near Kohat, Pakistan",Military - Pakistan Air Force,Fokker F-27 Friendship 200,17,9,8,17,9,8,0
4416,2003-03-01,1425,"Near Barki, Russia",Private - Kabanov - skydiving,Let L-410UVP,25,23,2,11,9,2,0
4417,2003-03-06,1545,"Tamanrasset, Algeria",Air Algerie,Boeing B-737-2T4,103,97,6,102,96,6,0
4418,2003-03-27,1230,"Mulia, Indonesia",PT Air Regional,de Havilland Canada DHC-6 Twin Otter,16,14,2,4,2,2,0
4419,2003-03-28,1549,"New Vienna, Iowa",Morris Hancock Flying Club - Charter,Beech A36,3,2,1,3,2,1,0
4420,2003-05-08,,"Near Kinshasa, Congo",Ukrainian Cargo Airlines -  Congolese Army Charter,Illyushin 76,200,,,129,,,0
4421,2003-05-26,445,"Near Macka, Turkey",Ukranian-Mediterranean Airlines,Yakovlev 42D,75,62,13,75,62,13,0
4422,2003-05-28,1330,"Talkeetna, Alaska",McKinley Air Service - Air Taxi,Cessna 185,4,3,1,4,3,1,0
4423,2003-06-01,1526,"Milan, Italy",Eurojet Italila,Gates Learjet 45,2,0,2,2,0,2,0
4424,2003-06-04,,"Near Oiapoque,  Brazil",Air Taxi - Marco Zero Air Taxi,EMB 721C Sertanejo,5,4,1,5,4,1,0
4425,2003-06-06,1915,"Christchurch, New Zealand",Charter - Air Adventures New Zealand Ltd,Piper PA-31-350 Navajo Chieftain,10,9,1,8,7,1,0
4426,2003-06-11,,"Belo Horizonte, Brazil",Astro Air Taxi,Embraer 820C Navajo,4,2,2,4,2,2,0
4427,2003-06-15,935,"Volcano, Hawaii",Paradise Tour Helicopters,McDonnell Douglas 369D,4,3,1,4,3,1,0
4428,2003-06-22,2355,"Near Brest, France",Brit Air,Canadair CRJ-100ER,24,21,3,1,0,1,0
4429,2003-06-25,1300,"Near Rudshour, Iran",Military - Islamic Republic of Iran Air Force,Lockheed C-130 Hercules,7,0,7,7,0,7,0
4430,2003-06-25,1550,"Anchor Point, Alaska",Hallo Bay Air - Air Taxi,Cessna 180H,3,2,1,3,2,1,0
4431,2003-06-26,1930,"Near Rooisand Desert Ranch, Namibia",Comvac Aviation,Cessna 208B Grand Caravan,4,3,1,4,3,1,0
4432,2003-06-30,1050,"Blida, Algeria",Military - Algerian Air Force,Lockheed C-130H Hercules,4,0,4,4,0,4,11
4433,2003-07-01,1957,"Belem, Para, Brazil",Heringer Air Taxi,Mitsubishi MU 2B 35,4,2,2,4,2,2,0
4434,2003-07-05,1130,"Macaé, Rio de Janeiro, Brazil",BHS - Brazilian Helicopter Services,Sikorsky  S 76 A,5,3,2,5,3,2,0
4435,2003-07-08,400,"Port Sudan, Sudan",Sudan Airways,Boeing 737-2J8C,117,106,11,117,106,11,0
4436,2003-07-13,1215,"Near San Cristobal, Venezuela",Ruiban & Duran Compania Aérea,Let 410UVP-E,10,8,2,4,4,0,0
4437,2003-07-13,1530,"Off Treasure Cay, Bahamas",Air Sunshine,Cessna 402C,10,9,1,2,2,0,0
4438,2003-07-19,1800,"Mount Kenya, Kenya",Ryan Blake Air Charter,Swearingen SA-226T Metro II,14,12,2,14,12,2,0
4439,2003-07-23,853,"Waialeale,Kauai, Hawaii",Jack Harter Helicopters,Bell 206B,5,4,1,5,4,1,0
4440,2003-08-04,639,"Groton, Connecticut",Jet Pro,Gates Learjet 35A,2,0,2,2,0,2,0
4441,2003-08-08,932,"Tocomita, Venezuela",Servicios Aeronauticos Sucre (SASCA),Cessna 208B Grand Caravan,16,14,2,1,0,1,0
4442,2003-08-17,1249,"Near Barrow, Alaska",Hageland Aviation Services Inc.,Reims Aviation 406,2,1,1,2,1,1,0
4443,2003-08-20,1305,"Kamchatka Peninsula, Russia",Khalatyrka,Mi-8 helicopter,20,19,1,20,19,1,0
4444,2003-08-24,1400,"Cap Haitien, Haiti",Tropical Airways,Let 420UVP-E,21,19,2,21,19,2,0
4445,2003-08-26,1538,"Off Hyannis, Massachusetts",US Airways Express,Beechcraft 1900D,2,0,2,2,0,2,0
4446,2003-09-11,2030,"Near Summer Beaver, Canada",Wasaya Airways,Cessna 208B Grand Caravan,8,7,1,8,7,1,0
4447,2003-09-19,2000,"Near La Quemada, Mexico",Military - Mexican Air Force,Lockheed C-130A Hercules,6,0,6,6,0,6,0
4448,2003-09-19,1710,"Del Rio, Texas",Ameristar Jet Charter,Learjet 25B,2,0,2,1,0,1,0
4449,2003-09-20,1955,"Near Meadview, Arizona",Sundance Helicopters,Aerospatiale AS350BA,7,6,1,7,6,1,0
4450,2003-09-27,1857,"Gaspé, Quebec, Canada",Les Ailes de Gaspé Inc.,Piper PA31-310,3,2,1,3,2,1,0
4451,2003-10-03,,Sao Gabriel de Cachoeria,Air taxi - Rumo Notre Air Taxi,EMB 721C Sertanejo,4,3,1,4,3,1,0
4452,2003-10-03,2125,"Off Waikanae, New Zealand",Air Freight New Zealand,Convair CV-580F,2,0,2,2,0,2,0
4453,2003-10-11,1600,"Uriman, Venezuela",Transmandu,Antonov AN-2TP,2,0,2,1,0,1,0
4454,2003-10-26,431,"Buenos Aires, Argentina",CATA Linea Aerea,Fairchild Hiller FH-227B,5,0,5,5,0,5,0
4455,2003-10-27,808,"Tampico, Mexico",Aeroextra,Hawker 800A,3,0,3,3,0,3,0
4456,2003-10-29,851,"Cody, Wyoming",FedEx,Cessna 208B Caravan I Super Cargomaster,1,0,1,1,0,1,0
4457,2003-11-02,900,"Near Hasi, Iraq",Military - U.S. Army,CH-47 Chinook,36,34,2,15,15,0,0
4458,2003-11-08,1026,"200 miles NE of Derby, Australia",Heliwork WA Pty Ltd. - Air Taxi,Robertson R44 helicopter,4,3,1,4,3,1,0
4459,2003-11-08,1059,"Near Ogle, Guyana",Trans Guyana Airways,Shorts SC-7 Skyvan 3M Variant 100,7,4,3,2,1,1,0
4460,2003-11-15,1830,"Mosul, Iraq",Military - U.S. Army,UH-60 Black Hawk / UH-60 Black Hawk,22,18,4,17,13,4,0
4461,2003-11-29,801,"Spokane, Washington",Ameriflight,Swearingen SA227AT Merlin IVC,1,0,1,1,0,1,0
4462,2003-11-29,1520,"Boende, Congo",Military - Congolese Air Force,Antonov AN-26,24,18,6,20,14,6,13
4463,2003-12-16,1200,"Jellicoe, Ontario, Canada",Huron Air,de Havilland DHC-3 Otter,3,2,1,2,1,1,0
4464,2003-12-18,2200,"Mitu, Colombia",Líneas Aéreas Suramericanas,Douglas DC-9-15F,3,0,3,3,0,3,0
4465,2003-12-23,913,"Helendale, California",Pavair,Gates Learjet 24B,2,0,2,2,0,2,0
4466,2003-12-25,1455,"Cotonou, Benin",Union des Transports Aeriens de Guinee,Boeing B-727-223,161,151,10,140,132,8,0
4467,2004-01-03,444,"Off Sharm el Sheikh, Egypt",Flash Air,Boeing B-737-3Q8,148,135,13,148,135,13,0
4468,2004-01-13,1940,"Tashkent, Uzbekistan",Uzbekistan Airways,Yakovlev YAK-40,37,32,5,37,32,5,0
4469,2004-02-06,801,"Bitonja, Bosnia-Herzegovina",Military - Government of Macedonia,Beechcraft Super King Air 200,9,7,2,9,7,2,0
4470,2004-02-10,1140,"Sharjah, United Arab Emirates",Kish Airlines,Fokker F-50,46,40,6,43,37,6,0
4471,2004-03-04,940,"Bakou, Azerbaijan	Bakou, Azerbaijan",Azov Avia Airlines,Ilyushin II-76,7,0,7,3,0,3,0
4472,2004-03-16,401,"Tonopah, Nevada",Military - United States Air Force,Beechcraft 1900C,5,4,1,5,4,1,0
4473,2004-03-21,220,"Pyote, Texas",Air Ambulance - Med-Trans Corp.,Bell 407,5,4,1,4,3,1,0
4474,2004-05-02,1600,"Near Milpillas, Mexico",Procuradoria General de la Republica,Rockwell Gulfstream Jetprop 840,7,5,2,7,5,2,0
4475,2004-05-05,1300,"Carepa, Colombia",Aerotransportes Petroleros,Swearingen SA227AC Metro III,7,5,2,3,1,2,0
4476,2004-05-06,1500,"Jiech, Sudan",Charter - Air Cush,Let 410UVP,10,8,2,6,5,1,0
4477,2004-05-11,,"Dalang, Sudan",El Magal Aviation,Antonov AN-12,7,0,7,7,0,7,0
4478,2004-05-14,1830,"Near Manaus, Brazil",Rico Linhas Aereas,Embraer 120ER Brasilia,33,30,3,33,30,3,0
4479,2004-05-18,1050,"Urumqi, China",AZAL Cargo Company,Ilyushin II-76TD,7,0,7,7,0,7,0
4480,2004-05-18,1040,"Bozoy, Kazakhstan",Aray-Avia,PZL-Mielec AN-2R,12,10,2,1,1,0,0
4481,2004-05-23,730,"Mwingi, Kenya",Blue Bird Aviation,Let 410UVP,2,0,2,2,0,2,0
4482,2004-05-25,1356,"Near Lukla, Nepal",Yeti Airlines,de Havilland DHC-6 Twin Otter 300,3,0,3,3,0,3,0
